unit_id,date_sold,post_code,unit_price,property_type,bedrooms
6938,2013-05-13,2602,584000,house,3
6939,2013-05-13,2604,685000,house,3
6940,2013-05-13,2906,720000,house,5
6941,2013-05-13,2605,760000,house,5
6942,2013-05-13,2912,762000,house,5
6943,2013-05-14,2617,625000,house,4
6944,2013-05-14,2602,700015,house,4
6945,2013-05-14,2605,762000,house,5
6946,2013-05-14,2603,902000,house,3
6947,2013-05-15,2906,380000,house,3
6948,2013-05-15,2611,442500,house,3
6949,2013-05-15,2617,507000,house,4
6950,2013-05-15,2617,521200,house,3
6951,2013-05-15,2615,640000,house,4
6952,2013-05-15,2617,652500,house,4
6953,2013-05-15,2914,774500,house,4
6954,2013-05-16,2913,385000,house,3
6955,2013-05-16,2617,397000,house,3
6956,2013-05-16,2902,460000,house,3
6957,2013-05-16,2602,600000,house,3
6958,2013-05-17,2905,428000,house,3
6959,2013-05-17,2614,468000,house,3
6960,2013-05-17,2611,615000,house,4
6961,2013-05-17,2914,625000,house,4
6962,2013-05-17,2605,645000,house,4
6963,2013-05-18,2913,429000,house,3
6964,2013-05-18,2611,537500,house,3
6965,2013-05-18,2906,625000,house,4
6966,2013-05-18,2913,630000,house,4
6967,2013-05-20,2617,350000,house,2
6968,2013-05-20,2615,470000,house,3
6969,2013-05-20,2905,480000,house,4
6970,2013-05-20,2903,555000,house,4
6971,2013-05-20,2606,602500,house,4
6972,2013-05-20,2612,1240000,house,4
6973,2013-05-21,2905,445000,house,2
6974,2013-05-21,2902,495000,house,3
6975,2013-05-21,2904,520000,house,3
6976,2013-05-21,2914,535000,house,4
6977,2013-05-22,2607,500000,house,3
6978,2013-05-22,2611,530000,house,3
6979,2013-05-22,2914,611600,house,4
6980,2013-05-23,2602,545000,house,3
6981,2013-05-23,2606,630000,house,4
6982,2013-05-24,2615,500000,house,4
6983,2013-05-24,2914,566500,house,4
6984,2013-05-24,2914,600000,house,4
6985,2013-05-24,2600,735000,house,3
6986,2013-05-25,2615,412500,house,3
6987,2013-05-25,2617,438000,house,3
6988,2013-05-25,2905,451000,house,3
6989,2013-05-25,2607,536000,house,3
6990,2013-05-25,2617,558000,house,4
6991,2013-05-25,2602,615000,house,3
6992,2013-05-25,2902,650000,house,4
6993,2013-05-26,2617,442000,house,3
6994,2013-05-27,2905,480000,house,4
6995,2013-05-27,2615,482000,house,4
6996,2013-05-27,2913,544000,house,4
6997,2013-05-27,2615,565000,house,4
6998,2013-05-27,2602,579000,house,3
6999,2013-05-27,2614,610000,house,4
7000,2013-05-27,2914,625000,house,4
7001,2013-05-27,2906,690000,house,5
7002,2013-05-27,2605,910000,house,4
7003,2013-05-27,2602,1130000,house,4
7004,2013-05-28,2905,355000,house,3
7005,2013-05-28,2615,380000,house,2
7006,2013-05-28,2615,475000,house,3
7007,2013-05-28,2617,490000,house,3
7008,2013-05-28,2905,507500,house,3
7009,2013-05-28,2914,525000,house,3
7010,2013-05-28,2914,600000,house,4
7011,2013-05-28,2614,665000,house,4
7012,2013-05-28,2607,693000,house,4
7013,2013-05-28,2611,830000,house,5
7014,2013-05-29,2615,382500,house,3
7015,2013-05-29,2905,425000,house,3
7016,2013-05-29,2615,475000,house,3
7017,2013-05-29,2617,515000,house,5
7018,2013-05-29,2904,555000,house,3
7019,2013-05-29,2906,580000,house,4
7020,2013-05-29,2904,682500,house,3
7021,2013-05-30,2905,408500,house,3
7022,2013-05-30,2913,431500,house,3
7023,2013-05-30,2615,500000,house,3
7024,2013-05-30,2606,575000,house,3
7025,2013-05-30,2914,630000,house,5
7026,2013-05-31,2914,493000,house,4
7027,2013-05-31,2904,498000,house,4
7028,2013-05-31,2914,716000,house,4
7029,2013-05-31,2602,730000,house,3
7030,2013-05-31,2611,965000,house,4
7031,2013-06-01,2903,382500,house,4
7032,2013-06-01,2611,472500,house,3
7033,2013-06-01,2611,485000,house,3
7034,2013-06-01,2602,742000,house,3
7035,2013-06-03,2904,488500,house,3
7036,2013-06-03,2913,615000,house,4
7037,2013-06-03,2605,650000,house,4
7038,2013-06-03,2914,863000,house,5
7039,2013-06-04,2615,412500,house,3
7040,2013-06-04,2905,415000,house,3
7041,2013-06-04,2617,427500,house,3
7042,2013-06-04,2906,452000,house,3
7043,2013-06-04,2617,495000,house,3
7044,2013-06-04,2914,560000,house,4
7045,2013-06-04,2913,580000,house,4
7046,2013-06-04,2913,657000,house,4
7047,2013-06-05,2913,406000,house,3
7048,2013-06-05,2905,410000,house,3
7049,2013-06-05,2617,551500,house,5
7050,2013-06-05,2914,560000,house,4
7051,2013-06-05,2904,595000,house,5
7052,2013-06-05,2914,626000,house,4
7053,2013-06-05,2913,633500,house,4
7054,2013-06-05,2602,640000,house,3
7055,2013-06-05,2602,747000,house,3
7056,2013-06-06,2611,460000,house,3
7057,2013-06-06,2614,500000,house,3
7058,2013-06-06,2904,560000,house,4
7059,2013-06-06,2602,575000,house,5
7060,2013-06-06,2602,605000,house,3
7061,2013-06-06,2602,790000,house,5
7062,2013-06-06,2911,1200000,house,4
7063,2013-06-07,2913,343000,house,3
7064,2013-06-07,2906,395000,house,2
7065,2013-06-07,2906,420000,house,3
7066,2013-06-07,2906,431500,house,3
7067,2013-06-07,2913,447000,house,4
7068,2013-06-07,2905,475000,house,3
7069,2013-06-07,2906,527000,house,4
7070,2013-06-07,2914,550000,house,4
7071,2013-06-07,2913,625000,house,4
7072,2013-06-08,2602,770000,house,4
7073,2013-06-09,2914,465000,house,3
7074,2013-06-10,2611,325000,house,2
7075,2013-06-11,2609,160000,house,2
7076,2013-06-11,2905,422500,house,3
7077,2013-06-11,2615,436000,house,3
7078,2013-06-11,2611,465000,house,3
7079,2013-06-12,2615,386000,house,3
7080,2013-06-12,2913,565000,house,4
7081,2013-06-12,2905,570000,house,4
7082,2013-06-13,2614,395000,house,3
7083,2013-06-13,2913,486630,house,3
7084,2013-06-13,2902,495000,house,4
7085,2013-06-13,2611,555000,house,4
7086,2013-06-13,2912,560000,house,4
7087,2013-06-13,2614,635000,house,4
7088,2013-06-14,2905,396000,house,3
7089,2013-06-14,2913,480000,house,3
7090,2013-06-14,2914,531400,house,4
7091,2013-06-14,2606,540000,house,3
7092,2013-06-14,2615,580000,house,5
7093,2013-06-14,2914,595000,house,4
7094,2013-06-14,2611,605000,house,4
7095,2013-06-14,2600,940000,house,4
7096,2013-06-15,2905,420000,house,3
7097,2013-06-15,2905,440000,house,3
7098,2013-06-15,2602,670000,house,3
7099,2013-06-15,2912,800000,house,4
7100,2013-06-16,2607,630000,house,3
7101,2013-06-17,2604,445000,house,3
7102,2013-06-17,2914,569500,house,5
7103,2013-06-17,2914,570000,house,4
7104,2013-06-17,2611,625000,house,5
7105,2013-06-18,2906,375000,house,3
7106,2013-06-18,2615,405000,house,3
7107,2013-06-18,2611,489000,house,3
7108,2013-06-18,2615,535000,house,4
7109,2013-06-18,2612,555000,house,3
7110,2013-06-18,2617,600000,house,3
7111,2013-06-18,2602,786000,house,3
7112,2013-06-19,2615,350000,house,3
7113,2013-06-19,2906,400000,house,3
7114,2013-06-19,2905,407500,house,3
7115,2013-06-19,2905,445000,house,3
7116,2013-06-19,2905,455000,house,3
7117,2013-06-19,2617,502000,house,3
7118,2013-06-19,2617,580000,house,4
7119,2013-06-19,2607,670000,house,5
7120,2013-06-19,2602,740000,house,4
7121,2013-06-19,2611,745000,house,4
7122,2013-06-20,2905,395000,house,3
7123,2013-06-20,2614,465000,house,3
7124,2013-06-20,2611,490000,house,3
7125,2013-06-20,2615,500450,house,4
7126,2013-06-20,2611,585000,house,3
7127,2013-06-21,2914,270000,house,4
7128,2013-06-21,2903,340000,house,2
7129,2013-06-21,2615,395000,house,3
7130,2013-06-21,2615,445000,house,3
7131,2013-06-21,2615,456000,house,3
7132,2013-06-21,2615,495000,house,4
7133,2013-06-21,2611,499000,house,3
7134,2013-06-22,2615,400000,house,3
7135,2013-06-22,2615,452000,house,3
7136,2013-06-22,2615,490000,house,4
7137,2013-06-22,2607,737500,house,4
7138,2013-06-24,2904,526600,house,4
7139,2013-06-24,2914,570000,house,4
7140,2013-06-24,2913,595000,house,4
7141,2013-06-24,2605,740000,house,3
7142,2013-06-25,2913,325000,house,3
7143,2013-06-25,2906,390000,house,3
7144,2013-06-25,2914,400000,house,3
7145,2013-06-25,2905,425000,house,3
7146,2013-06-25,2615,435000,house,3
7147,2013-06-25,2902,485000,house,3
7148,2013-06-25,2914,835000,house,4
7149,2013-06-26,2906,401750,house,3
7150,2013-06-26,2906,430000,house,4
7151,2013-06-26,2615,445000,house,3
7152,2013-06-26,2902,510000,house,3
7153,2013-06-26,2611,550000,house,4
7154,2013-06-26,2906,570000,house,4
7155,2013-06-26,2602,580000,house,5
7156,2013-06-26,2906,580000,house,4
7157,2013-06-27,2902,379500,house,3
7158,2013-06-27,2905,415000,house,3
7159,2013-06-27,2905,460000,house,3
7160,2013-06-27,2902,460000,house,3
7161,2013-06-27,2615,500000,house,4
7162,2013-06-27,2615,540000,house,4
7163,2013-06-27,2602,870000,house,3
7164,2013-06-28,2913,415000,house,3
7165,2013-06-28,2614,455000,house,3
7166,2013-06-28,2913,480000,house,3
7167,2013-06-28,2911,570000,house,4
7168,2013-06-28,2606,630000,house,0
7169,2013-06-28,2617,670000,house,4
7170,2013-06-28,2602,730000,house,3
7171,2013-06-29,2914,510000,house,4
7172,2013-06-29,2902,564000,house,5
7173,2013-06-29,2605,600000,house,3
7174,2013-06-29,2607,615000,house,3
7175,2013-06-29,2604,722500,house,3
7176,2013-06-29,2913,735000,house,4
7177,2013-06-29,2605,820000,house,4
7178,2013-07-01,2913,392000,house,3
7179,2013-07-01,2617,462000,house,3
7180,2013-07-01,2913,525000,house,4
7181,2013-07-01,2912,537000,house,4
7182,2013-07-01,2614,550000,house,3
7183,2013-07-01,2912,582000,house,4
7184,2013-07-01,2904,635000,house,4
7185,2013-07-01,2602,650000,house,3
7186,2013-07-01,2615,651000,house,4
7187,2013-07-01,2603,860000,house,3
7188,2013-07-01,2604,923000,house,4
7189,2013-07-02,2905,370000,house,3
7190,2013-07-02,2905,394000,house,3
7191,2013-07-02,2615,435000,house,3
7192,2013-07-02,2905,442500,house,3
7193,2013-07-02,2905,447500,house,4
7194,2013-07-02,2611,515350,house,3
7195,2013-07-02,2906,570000,house,4
7196,2013-07-02,2602,581000,house,3
7197,2013-07-02,2611,760000,house,5
7198,2013-07-02,2607,770000,house,4
7199,2013-07-03,2902,428000,house,3
7200,2013-07-03,2615,438000,house,4
7201,2013-07-03,2905,440500,house,3
7202,2013-07-03,2615,451000,house,4
7203,2013-07-03,2913,480000,house,3
7204,2013-07-03,2913,505000,house,4
7205,2013-07-03,2602,545000,house,3
7206,2013-07-03,2617,557500,house,3
7207,2013-07-03,2602,740000,house,3
7208,2013-07-03,2612,772500,house,3
7209,2013-07-04,2617,430000,house,3
7210,2013-07-04,2611,557000,house,4
7211,2013-07-04,2614,980000,house,4
7212,2013-07-05,2906,445000,house,3
7213,2013-07-05,2905,500000,house,3
7214,2013-07-05,2602,600000,house,3
7215,2013-07-05,2602,630000,house,3
7216,2013-07-05,2604,656500,house,3
7217,2013-07-06,2903,535000,house,3
7218,2013-07-06,2604,590000,house,3
7219,2013-07-06,2611,672000,house,4
7220,2013-07-08,2615,375000,house,3
7221,2013-07-08,2615,391250,house,3
7222,2013-07-08,2906,407000,house,3
7223,2013-07-08,2906,473000,house,3
7224,2013-07-08,2905,512500,house,4
7225,2013-07-08,2904,530000,house,3
7226,2013-07-08,2903,536000,house,4
7227,2013-07-09,2615,445000,house,4
7228,2013-07-09,2914,460000,house,3
7229,2013-07-09,2611,495000,house,3
7230,2013-07-09,2611,500000,house,3
7231,2013-07-09,2611,515000,house,3
7232,2013-07-09,2602,522000,house,3
7233,2013-07-09,2905,540000,house,3
7234,2013-07-09,2615,555000,house,4
7235,2013-07-09,2614,642500,house,4
7236,2013-07-09,2914,648000,house,4
7237,2013-07-09,2607,675000,house,5
7238,2013-07-10,2906,370000,house,3
7239,2013-07-10,2905,505000,house,3
7240,2013-07-10,2615,505000,house,4
7241,2013-07-10,2902,540000,house,4
7242,2013-07-10,2602,608000,house,3
7243,2013-07-10,2602,815000,house,4
7244,2013-07-11,2906,365000,house,3
7245,2013-07-11,2906,403000,house,3
7246,2013-07-11,2905,470000,house,3
7247,2013-07-11,2602,495000,house,3
7248,2013-07-11,2617,515000,house,3
7249,2013-07-11,2606,551000,house,3
7250,2013-07-11,2605,585000,house,3
7251,2013-07-11,2914,651000,house,4
7252,2013-07-11,2913,667500,house,5
7253,2013-07-11,2602,669950,house,3
7254,2013-07-12,2606,425000,house,2
7255,2013-07-12,2913,516000,house,4
7256,2013-07-12,2611,570000,house,4
7257,2013-07-12,2602,574000,house,3
7258,2013-07-12,2903,610000,house,4
7259,2013-07-12,2604,650000,house,3
7260,2013-07-12,2913,650000,house,4
7261,2013-07-12,2605,720000,house,4
7262,2013-07-13,2906,435000,house,3
7263,2013-07-13,2611,468000,house,5
7264,2013-07-13,2906,555000,house,4
7265,2013-07-15,2905,395000,house,2
7266,2013-07-15,2615,428000,house,3
7267,2013-07-15,2614,449500,house,3
7268,2013-07-15,2617,452500,house,3
7269,2013-07-15,2904,555000,house,4
7270,2013-07-15,2904,585000,house,4
7271,2013-07-15,2912,676000,house,4
7272,2013-07-15,2602,720000,house,3
7273,2013-07-16,2906,452500,house,3
7274,2013-07-16,2914,555000,house,4
7275,2013-07-16,2606,575000,house,3
7276,2013-07-16,2611,685000,house,4
7277,2013-07-17,2913,362500,house,3
7278,2013-07-17,2905,450000,house,3
7279,2013-07-17,2905,475000,house,4
7280,2013-07-17,2913,525000,house,3
7281,2013-07-17,2602,652500,house,3
7282,2013-07-17,2611,715000,house,5
7283,2013-07-17,2913,860000,house,4
7284,2013-07-18,2913,509950,house,4
7285,2013-07-18,2602,620000,house,0
7286,2013-07-18,2914,636000,house,4
7287,2013-07-18,2614,865000,house,5
7288,2013-07-19,2913,350000,house,3
7289,2013-07-19,2905,355000,house,3
7290,2013-07-19,2913,405000,house,3
7291,2013-07-19,2914,411000,house,3
7292,2013-07-19,2906,412000,house,3
7293,2013-07-19,2906,449500,house,3
7294,2013-07-19,2905,467000,house,4
7295,2013-07-19,2905,470000,house,3
7296,2013-07-19,2914,580000,house,4
7297,2013-07-19,2913,588585,house,4
7298,2013-07-19,2603,1380000,house,4
7299,2013-07-20,2607,747000,house,4
7300,2013-07-20,2906,930000,house,4
7301,2013-07-20,2603,937000,house,3
7302,2013-07-22,2615,365000,house,3
7303,2013-07-22,2604,422500,house,3
7304,2013-07-22,2905,450000,house,3
7305,2013-07-22,2617,510000,house,4
7306,2013-07-22,2914,512500,house,4
7307,2013-07-22,2906,580000,house,4
7308,2013-07-22,2902,580000,house,4
7309,2013-07-22,2612,740000,house,4
7310,2013-07-23,2913,420000,house,3
7311,2013-07-23,2914,430000,house,3
7312,2013-07-23,2904,517500,house,3
7313,2013-07-23,2913,542000,house,3
7314,2013-07-23,2611,570000,house,4
7315,2013-07-23,2914,599000,house,4
7316,2013-07-23,2617,605000,house,3
7317,2013-07-23,2602,660000,house,3
7318,2013-07-23,2603,826000,house,3
7319,2013-07-23,2600,1320000,house,3
7320,2013-07-24,2906,385000,house,3
7321,2013-07-24,2914,396000,house,3
7322,2013-07-24,2905,432500,house,3
7323,2013-07-24,2607,440000,house,3
7324,2013-07-24,2615,445000,house,3
7325,2013-07-24,2906,458000,house,3
7326,2013-07-24,2913,525000,house,4
7327,2013-07-24,2912,585000,house,4
7328,2013-07-24,2905,700000,house,5
7329,2013-07-24,2607,720000,house,5
7330,2013-07-24,2600,820000,house,3
7331,2013-07-25,2906,547000,house,4
7332,2013-07-26,2902,399000,house,3
7333,2013-07-26,2617,446000,house,3
7334,2013-07-26,2617,450000,house,3
7335,2013-07-26,2615,455000,house,3
7336,2013-07-26,2617,473260,house,3
7337,2013-07-26,2615,500000,house,4
7338,2013-07-26,2904,526000,house,4
7339,2013-07-26,2913,540000,house,4
7340,2013-07-26,2605,690000,house,3
7341,2013-07-26,2612,730000,house,4
7342,2013-07-26,2914,801000,house,4
7343,2013-07-27,2913,442000,house,3
7344,2013-07-27,2602,568000,house,3
7345,2013-07-29,2906,425000,house,3
7346,2013-07-29,2617,450000,house,3
7347,2013-07-29,2914,535000,house,4
7348,2013-07-29,2611,580000,house,4
7349,2013-07-29,2904,620000,house,5
7350,2013-07-29,2911,655000,house,4
7351,2013-07-30,2906,350000,house,3
7352,2013-07-30,2904,397000,house,3
7353,2013-07-30,2914,440000,house,3
7354,2013-07-30,2615,465000,house,4
7355,2013-07-30,2602,533000,house,3
7356,2013-07-30,2611,625000,house,4
7357,2013-07-30,2906,630000,house,4
7358,2013-07-30,2602,655842,house,3
7359,2013-07-30,2602,707000,house,3
7360,2013-07-31,2913,410000,house,3
7361,2013-07-31,2905,420000,house,3
7362,2013-07-31,2904,430000,house,3
7363,2013-07-31,2905,450000,house,4
7364,2013-07-31,2913,475000,house,3
7365,2013-07-31,2607,540000,house,4
7366,2013-07-31,2607,800000,house,5
7367,2013-07-31,2617,810000,house,4
7368,2013-08-01,2906,490000,house,4
7369,2013-08-01,2617,570000,house,4
7370,2013-08-01,2602,600000,house,3
7371,2013-08-01,2902,895000,house,4
7372,2013-08-02,2606,382000,house,2
7373,2013-08-02,2602,445000,house,3
7374,2013-08-02,2602,505000,house,3
7375,2013-08-02,2903,537500,house,4
7376,2013-08-02,2602,552000,house,3
7377,2013-08-02,2913,738000,house,5
7378,2013-08-02,2611,850000,house,4
7379,2013-08-03,2614,514000,house,3
7380,2013-08-03,2904,567500,house,4
7381,2013-08-03,2605,695000,house,3
7382,2013-08-05,2615,495000,house,5
7383,2013-08-05,2905,570000,house,4
7384,2013-08-05,2602,875000,house,4
7385,2013-08-05,2602,880000,house,4
7386,2013-08-05,2612,1125000,house,4
7387,2013-08-06,2600,84000,house,3
7388,2013-08-06,2611,478000,house,4
7389,2013-08-06,2615,485000,house,4
7390,2013-08-06,2602,574000,house,3
7391,2013-08-06,2617,600000,house,5
7392,2013-08-06,2612,1185000,house,4
7393,2013-08-07,2605,69000,house,3
7394,2013-08-07,2913,535000,house,4
7395,2013-08-07,2617,555000,house,4
7396,2013-08-07,2615,565000,house,5
7397,2013-08-07,2906,630000,house,4
7398,2013-08-07,2913,650000,house,4
7399,2013-08-07,2602,761000,house,3
7400,2013-08-07,2602,887000,house,4
7401,2013-08-07,2906,1010000,house,5
7402,2013-08-08,2615,351000,house,2
7403,2013-08-08,2615,394000,house,3
7404,2013-08-08,2615,405000,house,3
7405,2013-08-08,2615,456000,house,3
7406,2013-08-08,2611,475560,house,3
7407,2013-08-08,2913,515000,house,4
7408,2013-08-08,2914,520000,house,4
7409,2013-08-08,2914,545000,house,4
7410,2013-08-08,2911,549000,house,4
7411,2013-08-08,2615,550000,house,5
7412,2013-08-08,2615,627000,house,4
7413,2013-08-08,2914,629000,house,4
7414,2013-08-08,2914,745000,house,5
7415,2013-08-08,2913,825000,house,5
7416,2013-08-09,2615,395000,house,3
7417,2013-08-09,2912,490000,house,3
7418,2013-08-09,2905,532000,house,4
7419,2013-08-09,2914,563000,house,4
7420,2013-08-09,2605,592000,house,3
7421,2013-08-10,2617,472500,house,4
7422,2013-08-10,2903,540000,house,5
7423,2013-08-10,2611,810000,house,4
7424,2013-08-10,2611,895000,house,5
7425,2013-08-12,2903,365000,house,3
7426,2013-08-12,2905,415000,house,3
7427,2013-08-12,2906,449000,house,3
7428,2013-08-12,2905,518500,house,4
7429,2013-08-12,2905,544500,house,4
7430,2013-08-12,2914,742000,house,4
7431,2013-08-13,2913,380000,house,3
7432,2013-08-13,2615,450000,house,3
7433,2013-08-13,2604,505000,house,3
7434,2013-08-13,2615,530000,house,4
7435,2013-08-13,2615,545000,house,4
7436,2013-08-13,2914,566000,house,4
7437,2013-08-13,2617,580000,house,4
7438,2013-08-13,2603,726000,house,3
7439,2013-08-14,2905,435000,house,3
7440,2013-08-14,2904,470000,house,3
7441,2013-08-14,2906,519000,house,4
7442,2013-08-14,2617,520000,house,3
7443,2013-08-14,2611,544000,house,5
7444,2013-08-14,2912,556000,house,4
7445,2013-08-14,2913,660000,house,4
7446,2013-08-15,2617,488000,house,3
7447,2013-08-15,2604,715000,house,3
7448,2013-08-15,2605,907500,house,4
7449,2013-08-16,2902,410000,house,3
7450,2013-08-16,2902,435000,house,3
7451,2013-08-16,2617,470000,house,3
7452,2013-08-16,2615,501000,house,4
7453,2013-08-16,2611,517500,house,3
7454,2013-08-16,2902,535000,house,4
7455,2013-08-16,2912,545000,house,4
7456,2013-08-16,2615,548000,house,4
